tag_name,name,author_login,created_at,body,url,assets_url,upload_url,html_url,id,author_id,author_node_id,author_avatar_url,author_gravatar_id,author_url,author_html_url,author_followers_url,author_following_url,author_gists_url,author_starred_url,author_subscriptions_url,author_organizations_url,author_repos_url,author_events_url,author_received_events_url,author_type,author_site_admin,node_id,target_commitish,draft,prerelease,published_at,tarball_url,zipball_url,assets
v2018-10-11,Oct 11th Disease Ontology Release,lschriml,2018-10-11T15:18:55Z,"This weeks release includes updates on X-linked dominant inheritance inferred parents, the addition of many cell type inferred parent axioms.",https://api.github.com/repos/DiseaseOntology/HumanDiseaseOntology/releases/13381972,https://api.github.com/repos/DiseaseOntology/HumanDiseaseOntology/releases/13381972/assets,"https://uploads.github.com/repos/DiseaseOntology/HumanDiseaseOntology/releases/13381972/assets{?name,label}",https://github.com/DiseaseOntology/HumanDiseaseOntology/releases/tag/v2018-10-11,13381972,4333069,MDQ6VXNlcjQzMzMwNjk=,https://avatars.githubusercontent.com/u/4333069?v=4,NA,https://api.github.com/users/lschriml,https://github.com/lschriml,https://api.github.com/users/lschriml/followers,https://api.github.com/users/lschriml/following{/other_user},https://api.github.com/users/lschriml/gists{/gist_id},https://api.github.com/users/lschriml/starred{/owner}{/repo},https://api.github.com/users/lschriml/subscriptions,https://api.github.com/users/lschriml/orgs,https://api.github.com/users/lschriml/repos,https://api.github.com/users/lschriml/events{/privacy},https://api.github.com/users/lschriml/received_events,User,FALSE,MDc6UmVsZWFzZTEzMzgxOTcy,master,FALSE,FALSE,2018-10-11T19:59:42Z,https://api.github.com/repos/DiseaseOntology/HumanDiseaseOntology/tarball/v2018-10-11,https://api.github.com/repos/DiseaseOntology/HumanDiseaseOntology/zipball/v2018-10-11,NA
v2018-10-05,October 5th 2018 DO Release,lschriml,2018-10-05T21:17:13Z,"DO October 5th 2018 release. 9,092 DO terms, 5682/9092 terms defined (62%). In doid.owl file: 4,071 SubClass Of statements, 940 Equivalent To axioms. Added new human disease terms from MGI: retinitis pigmentosa 77, CLOVES syndrome, arly infantile epileptic encephalopathy 39. Defining additional axioms for cell type cancer.",https://api.github.com/repos/DiseaseOntology/HumanDiseaseOntology/releases/13276502,https://api.github.com/repos/DiseaseOntology/HumanDiseaseOntology/releases/13276502/assets,"https://uploads.github.com/repos/DiseaseOntology/HumanDiseaseOntology/releases/13276502/assets{?name,label}",https://github.com/DiseaseOntology/HumanDiseaseOntology/releases/tag/v2018-10-05,13276502,4333069,MDQ6VXNlcjQzMzMwNjk=,https://avatars.githubusercontent.com/u/4333069?v=4,NA,https://api.github.com/users/lschriml,https://github.com/lschriml,https://api.github.com/users/lschriml/followers,https://api.github.com/users/lschriml/following{/other_user},https://api.github.com/users/lschriml/gists{/gist_id},https://api.github.com/users/lschriml/starred{/owner}{/repo},https://api.github.com/users/lschriml/subscriptions,https://api.github.com/users/lschriml/orgs,https://api.github.com/users/lschriml/repos,https://api.github.com/users/lschriml/events{/privacy},https://api.github.com/users/lschriml/received_events,User,FALSE,MDc6UmVsZWFzZTEzMjc2NTAy,master,FALSE,FALSE,2018-10-05T21:23:11Z,https://api.github.com/repos/DiseaseOntology/HumanDiseaseOntology/tarball/v2018-10-05,https://api.github.com/repos/DiseaseOntology/HumanDiseaseOntology/zipball/v2018-10-05,NA
v2018-09-25,DO 2nd September 2018 release (09/25/18),lschriml,2018-09-25T17:21:02Z,"This DO release includes updates to sarcoma axioms, fixing missing property values from Protege (obo_name_space, default-name-space), dc:date, missing label. Example Term updates: Robinow syndrome, Goodpasture syndrome. Updated DO_MGI_slim Total DO terms (non-obosolete): 9,079 DOIDs, 62% with definitions (5655/9079) Total DO terms (with imports): diid-merged.obo : 15,193 terms Total DO classes (obsolete + non-obsolete): 11,476 (doid.owl file). Check out our new Release diff file (release folder)",https://api.github.com/repos/DiseaseOntology/HumanDiseaseOntology/releases/13086727,https://api.github.com/repos/DiseaseOntology/HumanDiseaseOntology/releases/13086727/assets,"https://uploads.github.com/repos/DiseaseOntology/HumanDiseaseOntology/releases/13086727/assets{?name,label}",https://github.com/DiseaseOntology/HumanDiseaseOntology/releases/tag/v2018-09-25,13086727,4333069,MDQ6VXNlcjQzMzMwNjk=,https://avatars.githubusercontent.com/u/4333069?v=4,NA,https://api.github.com/users/lschriml,https://github.com/lschriml,https://api.github.com/users/lschriml/followers,https://api.github.com/users/lschriml/following{/other_user},https://api.github.com/users/lschriml/gists{/gist_id},https://api.github.com/users/lschriml/starred{/owner}{/repo},https://api.github.com/users/lschriml/subscriptions,https://api.github.com/users/lschriml/orgs,https://api.github.com/users/lschriml/repos,https://api.github.com/users/lschriml/events{/privacy},https://api.github.com/users/lschriml/received_events,User,FALSE,MDc6UmVsZWFzZTEzMDg2NzI3,master,FALSE,FALSE,2018-09-25T17:26:30Z,https://api.github.com/repos/DiseaseOntology/HumanDiseaseOntology/tarball/v2018-09-25,https://api.github.com/repos/DiseaseOntology/HumanDiseaseOntology/zipball/v2018-09-25,NA
v2018-09-13,Updated DO Sept 2018 release,lschriml,2018-09-13T15:46:35Z,"Updating release files to incorporate one fix, empty property field.",https://api.github.com/repos/DiseaseOntology/HumanDiseaseOntology/releases/12884502,https://api.github.com/repos/DiseaseOntology/HumanDiseaseOntology/releases/12884502/assets,"https://uploads.github.com/repos/DiseaseOntology/HumanDiseaseOntology/releases/12884502/assets{?name,label}",https://github.com/DiseaseOntology/HumanDiseaseOntology/releases/tag/v2018-09-13,12884502,4333069,MDQ6VXNlcjQzMzMwNjk=,https://avatars.githubusercontent.com/u/4333069?v=4,NA,https://api.github.com/users/lschriml,https://github.com/lschriml,https://api.github.com/users/lschriml/followers,https://api.github.com/users/lschriml/following{/other_user},https://api.github.com/users/lschriml/gists{/gist_id},https://api.github.com/users/lschriml/starred{/owner}{/repo},https://api.github.com/users/lschriml/subscriptions,https://api.github.com/users/lschriml/orgs,https://api.github.com/users/lschriml/repos,https://api.github.com/users/lschriml/events{/privacy},https://api.github.com/users/lschriml/received_events,User,FALSE,MDc6UmVsZWFzZTEyODg0NTAy,master,FALSE,FALSE,2018-09-13T15:47:57Z,https://api.github.com/repos/DiseaseOntology/HumanDiseaseOntology/tarball/v2018-09-13,https://api.github.com/repos/DiseaseOntology/HumanDiseaseOntology/zipball/v2018-09-13,NA
v2018-09-10v2,Updated Sept Release,lschriml,2018-09-10T18:03:17Z,Updating names for subsetdefs.,https://api.github.com/repos/DiseaseOntology/HumanDiseaseOntology/releases/12823126,https://api.github.com/repos/DiseaseOntology/HumanDiseaseOntology/releases/12823126/assets,"https://uploads.github.com/repos/DiseaseOntology/HumanDiseaseOntology/releases/12823126/assets{?name,label}",https://github.com/DiseaseOntology/HumanDiseaseOntology/releases/tag/v2018-09-10v2,12823126,4333069,MDQ6VXNlcjQzMzMwNjk=,https://avatars.githubusercontent.com/u/4333069?v=4,NA,https://api.github.com/users/lschriml,https://github.com/lschriml,https://api.github.com/users/lschriml/followers,https://api.github.com/users/lschriml/following{/other_user},https://api.github.com/users/lschriml/gists{/gist_id},https://api.github.com/users/lschriml/starred{/owner}{/repo},https://api.github.com/users/lschriml/subscriptions,https://api.github.com/users/lschriml/orgs,https://api.github.com/users/lschriml/repos,https://api.github.com/users/lschriml/events{/privacy},https://api.github.com/users/lschriml/received_events,User,FALSE,MDc6UmVsZWFzZTEyODIzMTI2,master,FALSE,FALSE,2018-09-10T19:06:28Z,https://api.github.com/repos/DiseaseOntology/HumanDiseaseOntology/tarball/v2018-09-10v2,https://api.github.com/repos/DiseaseOntology/HumanDiseaseOntology/zipball/v2018-09-10v2,NA
v2018-09-10,Updated DO Sept 2018 release,lschriml,2018-09-10T18:03:17Z,"Release files updated to incorporate updates for has obo name space annotations. This release includes: OWL files : class count includes obsolete and non-obsolete DO terms. doid-edit.owl file - class count includes classes in the import ontologies = 17579 classes void-non-classified.owl [equivalent to HumanDO.owl] = class count only includes DO terms, class count = 11463, OBO files: count of only non-obsolete DO terms: 9069 terms, with 62% of terms having a textual definition.",https://api.github.com/repos/DiseaseOntology/HumanDiseaseOntology/releases/12822087,https://api.github.com/repos/DiseaseOntology/HumanDiseaseOntology/releases/12822087/assets,"https://uploads.github.com/repos/DiseaseOntology/HumanDiseaseOntology/releases/12822087/assets{?name,label}",https://github.com/DiseaseOntology/HumanDiseaseOntology/releases/tag/v2018-09-10,12822087,4333069,MDQ6VXNlcjQzMzMwNjk=,https://avatars.githubusercontent.com/u/4333069?v=4,NA,https://api.github.com/users/lschriml,https://github.com/lschriml,https://api.github.com/users/lschriml/followers,https://api.github.com/users/lschriml/following{/other_user},https://api.github.com/users/lschriml/gists{/gist_id},https://api.github.com/users/lschriml/starred{/owner}{/repo},https://api.github.com/users/lschriml/subscriptions,https://api.github.com/users/lschriml/orgs,https://api.github.com/users/lschriml/repos,https://api.github.com/users/lschriml/events{/privacy},https://api.github.com/users/lschriml/received_events,User,FALSE,MDc6UmVsZWFzZTEyODIyMDg3,master,FALSE,FALSE,2018-09-10T18:08:57Z,https://api.github.com/repos/DiseaseOntology/HumanDiseaseOntology/tarball/v2018-09-10,https://api.github.com/repos/DiseaseOntology/HumanDiseaseOntology/zipball/v2018-09-10,NA
v2018-09-07.2,Updated DO Sept release,lschriml,2018-09-07T20:55:16Z,"Updating the release files, to fix missing name space for newest IEDB disease terms. Thank you Sue Bello at MGI for identifying this problem. Cheers, Lynn",https://api.github.com/repos/DiseaseOntology/HumanDiseaseOntology/releases/12793277,https://api.github.com/repos/DiseaseOntology/HumanDiseaseOntology/releases/12793277/assets,"https://uploads.github.com/repos/DiseaseOntology/HumanDiseaseOntology/releases/12793277/assets{?name,label}",https://github.com/DiseaseOntology/HumanDiseaseOntology/releases/tag/v2018-09-07.2,12793277,4333069,MDQ6VXNlcjQzMzMwNjk=,https://avatars.githubusercontent.com/u/4333069?v=4,NA,https://api.github.com/users/lschriml,https://github.com/lschriml,https://api.github.com/users/lschriml/followers,https://api.github.com/users/lschriml/following{/other_user},https://api.github.com/users/lschriml/gists{/gist_id},https://api.github.com/users/lschriml/starred{/owner}{/repo},https://api.github.com/users/lschriml/subscriptions,https://api.github.com/users/lschriml/orgs,https://api.github.com/users/lschriml/repos,https://api.github.com/users/lschriml/events{/privacy},https://api.github.com/users/lschriml/received_events,User,FALSE,MDc6UmVsZWFzZTEyNzkzMjc3,master,FALSE,FALSE,2018-09-07T21:26:05Z,https://api.github.com/repos/DiseaseOntology/HumanDiseaseOntology/tarball/v2018-09-07.2,https://api.github.com/repos/DiseaseOntology/HumanDiseaseOntology/zipball/v2018-09-07.2,NA
v2018-09-07,"DO Sept. 09, 2018 release",lschriml,2018-09-07T18:15:57Z,"DO Monthly release This release includes a number of updates: (1) subsets: creation of NCIt slim (includes 4268 DOIDs);(2) creation of complex disease logical definitions; (3) DOID term count : 9,460 disease terms, with 62% of DO terms having textual definitions, this includes the addition of 833 textual definitions produced from the DO UMSOM medical students; (4) the addition of 1491 GARD rare disease xrefs and 665 MeSH xrefs identified by Wikidata users and validated by the DO team; (5) the addition of equivalent axioms populating inferred genetic disease, monogenic disease, autosomal dominant disease, cell type cancer parent to child relationships -- to date the DO contains 730 equivalent axioms and 3612 subClassOf statements. As the DO team transitions cell type cancer asserted parents to inferred parents, the DO files now 3,318 DOIDs with more than one asserted parent term. This will be resolved in the next DO build.",https://api.github.com/repos/DiseaseOntology/HumanDiseaseOntology/releases/12790566,https://api.github.com/repos/DiseaseOntology/HumanDiseaseOntology/releases/12790566/assets,"https://uploads.github.com/repos/DiseaseOntology/HumanDiseaseOntology/releases/12790566/assets{?name,label}",https://github.com/DiseaseOntology/HumanDiseaseOntology/releases/tag/v2018-09-07,12790566,4333069,MDQ6VXNlcjQzMzMwNjk=,https://avatars.githubusercontent.com/u/4333069?v=4,NA,https://api.github.com/users/lschriml,https://github.com/lschriml,https://api.github.com/users/lschriml/followers,https://api.github.com/users/lschriml/following{/other_user},https://api.github.com/users/lschriml/gists{/gist_id},https://api.github.com/users/lschriml/starred{/owner}{/repo},https://api.github.com/users/lschriml/subscriptions,https://api.github.com/users/lschriml/orgs,https://api.github.com/users/lschriml/repos,https://api.github.com/users/lschriml/events{/privacy},https://api.github.com/users/lschriml/received_events,User,FALSE,MDc6UmVsZWFzZTEyNzkwNTY2,master,FALSE,FALSE,2018-09-07T18:30:05Z,https://api.github.com/repos/DiseaseOntology/HumanDiseaseOntology/tarball/v2018-09-07,https://api.github.com/repos/DiseaseOntology/HumanDiseaseOntology/zipball/v2018-09-07,NA
v2018-07/05,2nd July DO release,lschriml,2018-07-05T20:22:59Z,updating dangling merge and updating logical defs.,https://api.github.com/repos/DiseaseOntology/HumanDiseaseOntology/releases/11800635,https://api.github.com/repos/DiseaseOntology/HumanDiseaseOntology/releases/11800635/assets,"https://uploads.github.com/repos/DiseaseOntology/HumanDiseaseOntology/releases/11800635/assets{?name,label}",https://github.com/DiseaseOntology/HumanDiseaseOntology/releases/tag/v2018-07/05,11800635,4333069,MDQ6VXNlcjQzMzMwNjk=,https://avatars.githubusercontent.com/u/4333069?v=4,NA,https://api.github.com/users/lschriml,https://github.com/lschriml,https://api.github.com/users/lschriml/followers,https://api.github.com/users/lschriml/following{/other_user},https://api.github.com/users/lschriml/gists{/gist_id},https://api.github.com/users/lschriml/starred{/owner}{/repo},https://api.github.com/users/lschriml/subscriptions,https://api.github.com/users/lschriml/orgs,https://api.github.com/users/lschriml/repos,https://api.github.com/users/lschriml/events{/privacy},https://api.github.com/users/lschriml/received_events,User,FALSE,MDc6UmVsZWFzZTExODAwNjM1,master,FALSE,FALSE,2018-07-05T20:24:15Z,https://api.github.com/repos/DiseaseOntology/HumanDiseaseOntology/tarball/v2018-07/05,https://api.github.com/repos/DiseaseOntology/HumanDiseaseOntology/zipball/v2018-07/05,NA
v2018-07-03,DO July release,lschriml,2018-07-03T18:38:41Z,"Add new disease terms for MGI, updates related to DO tickets, complex disease logical definitions",https://api.github.com/repos/DiseaseOntology/HumanDiseaseOntology/releases/11764669,https://api.github.com/repos/DiseaseOntology/HumanDiseaseOntology/releases/11764669/assets,"https://uploads.github.com/repos/DiseaseOntology/HumanDiseaseOntology/releases/11764669/assets{?name,label}",https://github.com/DiseaseOntology/HumanDiseaseOntology/releases/tag/v2018-07-03,11764669,4333069,MDQ6VXNlcjQzMzMwNjk=,https://avatars.githubusercontent.com/u/4333069?v=4,NA,https://api.github.com/users/lschriml,https://github.com/lschriml,https://api.github.com/users/lschriml/followers,https://api.github.com/users/lschriml/following{/other_user},https://api.github.com/users/lschriml/gists{/gist_id},https://api.github.com/users/lschriml/starred{/owner}{/repo},https://api.github.com/users/lschriml/subscriptions,https://api.github.com/users/lschriml/orgs,https://api.github.com/users/lschriml/repos,https://api.github.com/users/lschriml/events{/privacy},https://api.github.com/users/lschriml/received_events,User,FALSE,MDc6UmVsZWFzZTExNzY0NjY5,master,FALSE,FALSE,2018-07-03T18:41:06Z,https://api.github.com/repos/DiseaseOntology/HumanDiseaseOntology/tarball/v2018-07-03,https://api.github.com/repos/DiseaseOntology/HumanDiseaseOntology/zipball/v2018-07-03,NA
